time_ms,soma_mv,path100_mv,path200_mv,path300_mv,path400_mv,contact_mv
17.775,-84.0235789641,-84.9618132199,-85.1076720458,-85.1055806707,-85.1085350768,-85.1199339998
17.78,-84.0255572743,-84.9620648516,-85.10769042,-85.1055942726,-85.108552124,-85.1199542381
17.785,-84.0275339725,-84.9623162988,-85.1077087829,-85.1056078645,-85.1085691566,-85.1199744578
17.79,-84.02950906,-84.9625675617,-85.1077271347,-85.1056214466,-85.1085861746,-85.1199946588
17.795,-84.0314825382,-84.9628186404,-85.1077454753,-85.1056350188,-85.1086031779,-85.1200148411
17.8,-84.0334544085,-84.9630695351,-85.1077638048,-85.1056485811,-85.1086201666,-85.1200350049
17.805,-84.0354246721,-84.9633202459,-85.1077821231,-85.1056621335,-85.1086371407,-85.1200551501
17.81,-84.0373933304,-84.9635707729,-85.1078004303,-85.1056756761,-85.1086541003,-85.1200752768
17.815,-84.0393603847,-84.9638211163,-85.1078187264,-85.1056892089,-85.1086710454,-85.120095385
17.82,-84.0413258365,-84.9640712762,-85.1078370113,-85.1057027318,-85.1086879759,-85.1201154747
17.825,-84.0432896869,-84.9643212527,-85.1078552852,-85.1057162449,-85.108704892,-85.1201355459
17.83,-84.0452519374,-84.9645710461,-85.107873548,-85.1057297483,-85.1087217936,-85.1201555988
17.835,-84.0472125892,-84.9648206564,-85.1078917997,-85.1057432418,-85.1087386808,-85.1201756333
17.84,-84.0491716437,-84.9650700837,-85.1079100403,-85.1057567256,-85.1087555535,-85.1201956494
17.845,-84.0511291023,-84.9653193283,-85.1079282699,-85.1057701996,-85.1087724119,-85.1202156473
17.85,-84.0530849662,-84.9655683902,-85.1079464885,-85.1057836639,-85.1087892559,-85.1202356268
17.855,-84.0550392368,-84.9658172696,-85.107964696,-85.1057971185,-85.1088060856,-85.1202555881
17.86,-84.0569919155,-84.9660659666,-85.1079828925,-85.1058105633,-85.1088229009,-85.1202755312
17.865,-84.0589430034,-84.9663144814,-85.108001078,-85.1058239985,-85.108839702,-85.1202954561
17.87,-84.060892502,-84.9665628141,-85.1080192524,-85.1058374239,-85.1088564888,-85.1203153628
17.875,-84.0628404125,-84.9668109649,-85.1080374159,-85.1058508397,-85.1088732613,-85.1203352514
17.88,-84.0647867364,-84.9670589338,-85.1080555685,-85.1058642458,-85.1088900196,-85.1203551219
17.885,-84.0667314749,-84.9673067211,-85.10807371,-85.1058776423,-85.1089067637,-85.1203749743
17.89,-84.0686746293,-84.9675543268,-85.1080918406,-85.1058910292,-85.1089234936,-85.1203948087
17.895,-84.0706162009,-84.9678017511,-85.1081099602,-85.1059044064,-85.1089402094,-85.120414625
17.9,-84.0725561912,-84.9680489941,-85.1081280689,-85.105917774,-85.1089569111,-85.1204344234
17.905,-84.0744946013,-84.968296056,-85.1081461667,-85.105931132,-85.1089735986,-85.1204542039
17.91,-84.0764314326,-84.9685429369,-85.1081642536,-85.1059444805,-85.108990272,-85.1204739664
17.915,-84.0783666864,-84.968789637,-85.1081823296,-85.1059578193,-85.1090069314,-85.1204937111
17.92,-84.0803003641,-84.9690361564,-85.1082003946,-85.1059711487,-85.1090235767,-85.1205134379
17.925,-84.0822324669,-84.9692824952,-85.1082184488,-85.1059844684,-85.109040208,-85.1205331468
17.93,-84.0841629961,-84.9695286535,-85.1082364921,-85.1059977787,-85.1090568253,-85.120552838
17.935,-84.0860919531,-84.9697746316,-85.1082545246,-85.1060110794,-85.1090734286,-85.1205725114
17.94,-84.0880193391,-84.9700204294,-85.1082725462,-85.1060243707,-85.109090018,-85.120592167
17.945,-84.0899451556,-84.9702660473,-85.108290557,-85.1060376524,-85.1091065935,-85.1206118049
17.95,-84.0918694037,-84.9705114853,-85.1083085569,-85.1060509247,-85.109123155,-85.1206314252
17.955,-84.0937920847,-84.9707567435,-85.108326546,-85.1060641875,-85.1091397026,-85.1206510278
17.96,-84.0957132001,-84.9710018221,-85.1083445243,-85.1060774408,-85.1091562364,-85.1206706128
17.965,-84.0976327511,-84.9712467212,-85.1083624918,-85.1060906847,-85.1091727564,-85.1206901802
17.97,-84.0995507389,-84.971491441,-85.1083804485,-85.1061039192,-85.1091892625,-85.12070973
17.975,-84.101467165,-84.9717359816,-85.1083983945,-85.1061171443,-85.1092057548,-85.1207292623
17.98,-84.1033820305,-84.9719803431,-85.1084163297,-85.1061303599,-85.1092222334,-85.1207487771
17.985,-84.1052953368,-84.9722245257,-85.1084342541,-85.1061435662,-85.1092386982,-85.1207682744
17.99,-84.1072070852,-84.9724685295,-85.1084521677,-85.1061567631,-85.1092551492,-85.1207877543
17.995,-84.109117277,-84.9727123547,-85.1084700707,-85.1061699507,-85.1092715866,-85.1208072167
18,-84.1110259135,-84.9729560013,-85.1084879629,-85.1061831289,-85.1092880102,-85.1208266618
18.005,-84.1129329959,-84.9731994695,-85.1085058444,-85.1061962978,-85.1093044202,-85.1208460894
18.01,-84.1148385257,-84.9734427595,-85.1085237152,-85.1062094573,-85.1093208166,-85.1208654998
18.015,-84.1167425039,-84.9736858714,-85.1085415753,-85.1062226075,-85.1093371993,-85.1208848929
18.02,-84.118644932,-84.9739288053,-85.1085594247,-85.1062357485,-85.1093535684,-85.1209042686
18.025,-84.1205458113,-84.9741715614,-85.1085772634,-85.1062488801,-85.109369924,-85.1209236272
18.03,-84.122445143,-84.9744141398,-85.1085950915,-85.1062620025,-85.109386266,-85.1209429685
18.035,-84.1243429283,-84.9746565406,-85.1086129089,-85.1062751156,-85.1094025944,-85.1209622926
18.04,-84.1262391687,-84.9748987639,-85.1086307157,-85.1062882195,-85.1094189093,-85.1209815996
18.045,-84.1281338654,-84.97514081,-85.1086485119,-85.1063013141,-85.1094352108,-85.1210008894
18.05,-84.1300270196,-84.9753826789,-85.1086662974,-85.1063143995,-85.1094514987,-85.1210201621
18.055,-84.1319186327,-84.9756243708,-85.1086840723,-85.1063274757,-85.1094677733,-85.1210394177
18.06,-84.1338087059,-84.9758658858,-85.1087018366,-85.1063405427,-85.1094840343,-85.1210586563
18.065,-84.1356972406,-84.9761072241,-85.1087195903,-85.1063536005,-85.109500282,-85.1210778779
18.07,-84.1375842379,-84.9763483857,-85.1087373335,-85.1063666491,-85.1095165163,-85.1210970825
18.075,-84.1394696992,-84.9765893708,-85.108755066,-85.1063796886,-85.1095327372,-85.1211162701
18.08,-84.1413536258,-84.9768301796,-85.1087727881,-85.1063927189,-85.1095489448,-85.1211354407
18.085,-84.1432360189,-84.9770708122,-85.1087904995,-85.1064057401,-85.109565139,-85.1211545945
18.09,-84.1451168798,-84.9773112687,-85.1088082004,-85.1064187522,-85.1095813199,-85.1211737313
18.095,-84.1469962098,-84.9775515493,-85.1088258908,-85.1064317551,-85.1095974876,-85.1211928513
18.1,-84.1488740102,-84.977791654,-85.1088435707,-85.106444749,-85.109613642,-85.1212119545
18.105,-84.1507502821,-84.9780315831,-85.1088612401,-85.1064577337,-85.1096297831,-85.1212310409
18.11,-84.152625027,-84.9782713366,-85.1088788989,-85.1064707094,-85.109645911,-85.1212501105
18.115,-84.1544982461,-84.9785109147,-85.1088965473,-85.106483676,-85.1096620257,-85.1212691634
18.12,-84.1563699406,-84.9787503176,-85.1089141852,-85.1064966336,-85.1096781273,-85.1212881995
18.125,-84.1582401118,-84.9789895453,-85.1089318126,-85.1065095821,-85.1096942157,-85.1213072189
18.13,-84.160108761,-84.979228598,-85.1089494296,-85.1065225216,-85.1097102909,-85.1213262217
18.135,-84.1619758894,-84.9794674759,-85.1089670361,-85.1065354521,-85.109726353,-85.1213452078
18.14,-84.1638414984,-84.979706179,-85.1089846322,-85.1065483736,-85.109742402,-85.1213641774
18.145,-84.1657055891,-84.9799447075,-85.1090022178,-85.1065612861,-85.109758438,-85.1213831303
18.15,-84.1675681628,-84.9801830615,-85.109019793,-85.1065741896,-85.1097744609,-85.1214020667
18.155,-84.1694292209,-84.9804212412,-85.1090373579,-85.1065870842,-85.1097904707,-85.1214209865
18.16,-84.1712887645,-84.9806592467,-85.1090549123,-85.1065999698,-85.1098064676,-85.1214398899
18.165,-84.1731467949,-84.9808970782,-85.1090724563,-85.1066128464,-85.1098224514,-85.1214587767
18.17,-84.1750033134,-84.9811347357,-85.10908999,-85.1066257141,-85.1098384222,-85.1214776471
18.175,-84.1768583213,-84.9813722194,-85.1091075133,-85.106638573,-85.1098543802,-85.1214965011
18.18,-84.1787118197,-84.9816095294,-85.1091250262,-85.1066514228,-85.1098703251,-85.1215153387
18.185,-84.18056381,-84.9818466659,-85.1091425288,-85.1066642638,-85.1098862572,-85.1215341599
18.19,-84.1824142934,-84.982083629,-85.109160021,-85.106677096,-85.1099021763,-85.1215529647
18.195,-84.1842632712,-84.9823204188,-85.1091775029,-85.1066899192,-85.1099180826,-85.1215717533
18.2,-84.1861107446,-84.9825570355,-85.1091949745,-85.1067027336,-85.109933976,-85.1215905255
18.205,-84.1879567148,-84.9827934792,-85.1092124358,-85.1067155391,-85.1099498566,-85.1216092815
18.21,-84.1898011831,-84.9830297501,-85.1092298868,-85.1067283358,-85.1099657244,-85.1216280212
18.215,-84.1916441509,-84.9832658482,-85.1092473275,-85.1067411237,-85.1099815793,-85.1216467448
18.22,-84.1934856192,-84.9835017736,-85.1092647579,-85.1067539027,-85.1099974215,-85.1216654521
18.225,-84.1953255894,-84.9837375267,-85.1092821781,-85.106766673,-85.110013251,-85.1216841432
18.23,-84.1971640626,-84.9839731073,-85.1092995879,-85.1067794344,-85.1100290677,-85.1217028183
18.235,-84.1990010403,-84.9842085158,-85.1093169876,-85.1067921871,-85.1100448716,-85.1217214772
18.24,-84.2008365235,-84.9844437522,-85.109334377,-85.1068049311,-85.1100606629,-85.12174012
